word,length,minimum_age
suez,4,5
suffi,5,5
suffira,7,6
suffire,7,6
suffit,6,5
suffit!,7,6
suffixe,7,6
suffrage,8,6
suggere,7,6
suggere,7,6
suggeree,8,6
suggerer,8,6
suicide,7,6
suie,4,5
suinter,7,6
suis,4,5
suisse,6,5
Suisse,6,5
suisses,7,6
suit,4,5
suite,5,5
suites,6,5
suivait,7,6
suivant,7,6
suivante,8,6
suivants,8,6
suivent,7,6
suivi,5,5
suivie,6,5
suivies,7,6
suivis,6,5
suivra,6,5
suivre,6,5
suivront,8,6
sujet,5,5
sujets,6,5
sujette,7,6
sultanat,8,6
Sun,3,5
sunnite,7,6
super,5,5
superbe,7,6
superbes,8,6
superflu,8,6
superman,8,6
suppleer,8,6
supplice,8,6
supplier,8,6
support,7,6
supporte,8,6
supporte,8,6
supports,8,6
suppose,7,6
suppose,7,6
supposee,8,6
supposer,8,6
supposes,8,6
supprime,8,6
supprime,8,6
suppurer,8,6
supreme,7,6
sur,3,5
sur,3,5
suranne,7,6
surannes,8,6
surcout,7,6
surcroit,8,6
surdite,7,6
sure,4,5
surement,8,6
sures,5,5
surete,6,5
surface,7,6
surfaces,8,6
surgeler,8,6
surgi,5,5
surgir,6,5
surgit,6,5
surmonte,8,6
surnom,6,5
surnomme,8,6
surpayer,8,6
surplus,7,6
surprend,8,6
surpris,7,6
surprise,8,6
surs,4,5
sursaut,7,6
sursis,6,5
surtout,7,6
survecu,7,6
survenu,7,6
survenue,8,6
survenus,8,6
survie,6,5
survient,8,6
survit,6,5
survivre,8,6
suscite,7,6
suscite,7,6
susciter,8,6
suspect,7,6
suspecte,8,6
suspects,8,6
suspendu,8,6
suspens,7,6
suspense,8,6
susurrer,8,6
suture,6,5
Suzanne,7,6
Suzuki,6,5
Suzy,4,5
svelte,6,5
Swapo,5,5
Sydney,6,5
syllabe,7,6
sylvain,7,6
Sylvia,6,5
Sylvie,6,5
symbole,7,6
symboles,8,6
sympa,5,5
symptome,8,6
syndical,8,6
syndicat,8,6
syndrome,8,6
synergie,8,6
synode,6,5
synonyme,8,6
synthese,8,6
syphilis,8,6
Syrie,5,5
syrien,6,5
syrienne,8,6
syriens,7,6
systeme,7,6
systemes,8,6
ta,2,5
tabac,5,5
tabasser,8,6
table,5,5
tableau,7,6
tableaux,8,6
tablent,7,6
tables,6,5
tablette,8,6
tablier,7,6
tabou,5,5
tabous,6,5
tache,5,5
tache,5,5
tacher,6,5
taches,6,5
tacite,6,5
tact,4,5
tactique,8,6
Tadeusz,7,6
taie,4,5
taille,6,5
taille,6,5
tailler,7,6
tailles,7,6
tailleur,8,6
taillis,7,6
tailloir,8,6
tain,4,5
taire,5,5
taiseux,7,6
Taiwan,6,5
Talbot,6,5
talent,6,5
talents,7,6
taloche,7,6
talon,5,5
talons,6,5
talus,5,5
tambour,7,6
tambours,8,6
tamis,5,5
tamiser,7,6
tampon,6,5
tancer,6,5
tandem,6,5
tandis,6,5
Tanger,6,5
tango,5,5
tanin,5,5
tank,4,5
tanker,6,5
tannage,7,6
tanner,6,5
tanneur,7,6
tannin,6,5
tannique,8,6
tant,4,5
tante,5,5
tantot,6,5
Tanzanie,8,6
tapage,6,5
tapageur,8,6
tape,4,5
taper,5,5
tapie,5,5
tapis,5,5
taquin,6,5
taquiner,8,6
tard,4,5
tarde,5,5
tarde,5,5
tarder,6,5
tardif,6,5
tardive,7,6
tardives,8,6
tare,4,5
tare,4,5
tari,4,5
tarif,5,5
tarifs,6,5
tarin,5,5
tarir,5,5
taris,5,5
tarte,5,5
tartine,7,6
tartufe,7,6
tartuffe,8,6
tas,3,5
tassa,5,5
tasse,5,5
tasse,5,5
tasser,6,5
tater,5,5
"tater de",8,6
Tati,4,5
tatillon,8,6
tatonner,8,6
tatons,6,5
taulard,7,6
taule,5,5
taupe,5,5
taureau,7,6
taux,4,5
taverne,7,6
taxation,8,6
taxe,4,5
taxer,5,5
taxes,5,5
taxi,4,5
taxis,5,5
Taylor,6,5
Tbilissi,8,6
Tchad,5,5
tchadien,8,6
tchador,7,6
tcheque,7,6
tcheques,8,6
te,2,5
tee,3,5
Teheran,7,6
teigneux,8,6
teindre,7,6
teint,5,5
teinte,6,5
teinter,7,6
tel,3,5
Tel-Aviv,8,6
tele,4,5
telecran,8,6
telefilm,8,6
televise,8,6
telex,5,5
telle,5,5
telles,6,5
tels,4,5
"tels que",8,6
telson,6,5
temoigne,8,6
temoin,6,5
temoins,7,6
tempe,5,5
tempere,7,6
temperer,8,6
tempes,6,5
tempete,7,6
temple,6,5
temples,7,6
tempo,5,5
temporal,8,6
temporel,8,6
temps,5,5
tenace,6,5
tenacite,8,6
tenaient,8,6
tenait,6,5
tenant,6,5
tenants,7,6
tend,4,5
tendance,8,6
tendant,7,6
tendent,7,6
tendon,6,5
tendre,6,5
tendu,5,5
tendue,6,5
tendus,6,5
tenebres,8,6
Tenere,6,5
teneur,6,5
tenir,5,5
tennis,6,5
tenor,5,5
tenors,6,5
tension,7,6
tensions,8,6
tenta,5,5
tentait,7,6
tentant,7,6
tente,5,5
tente,5,5
tentee,6,5
tentent,7,6
tenter,6,5
tentera,7,6
tentes,6,5
tenu,4,5
tenu,4,5
"tenu de",7,6
tenue,5,5
tenues,6,5
tenus,5,5
terme,5,5
termes,6,5
terminal,8,6
termine,7,6
termine,7,6
terminee,8,6
terminer,8,6
terminus,8,6
terne,5,5
ternir,6,5
terrain,7,6
terrains,8,6
terrasse,8,6
terre,5,5
terres,6,5
terreur,7,6
terreux,7,6
terrible,8,6
terrien,7,6
terrier,7,6
terrine,7,6
terroir,7,6
tertre,6,5
tes,3,5
test,4,5
tester,6,5
tests,5,5
tete,4,5
tetes,5,5
tetu,4,5
Texas,5,5
texte,5,5
textes,6,5
textile,7,6
textiles,8,6
textuel,7,6
the,3,5
theatral,8,6
theatre,7,6
theatres,8,6
theiere,7,6
theme,5,5
themes,6,5
Theo,4,5
Theodore,8,6
theorie,7,6
theories,8,6
therapie,8,6
Therese,7,6
these,5,5
theses,6,5
Thierry,7,6
This,4,5
Thom,4,5
thomas,6,5
Thomson,7,6
thon,4,5
thorax,6,5
thune,5,5
thym,4,5
tiare,5,5
Tibet,5,5
tibia,5,5
tic,3,5
ticket,6,5
tiede,5,5
tiedir,6,5
tien,4,5
tiendra,7,6
tienne,6,5
tiennent,8,6
tiennes,7,6
tiens,5,5
tient,5,5
tiercage,8,6
tiers,5,5
tige,4,5
tigre,5,5
tigre,5,5
tilde,5,5
tillac,6,5
tilleul,7,6
timbale,7,6
timbre,6,5
timbre,6,5
timbres,7,6
timbrons,8,6
time,4,5
Times,5,5
timide,6,5
timides,7,6
timidite,8,6
timon,5,5
Timor,5,5
timore,6,5
tinter,6,5
tir,3,5
tirage,6,5
Tirana,6,5
tirant,6,5
tire,4,5
tire,4,5
tiree,5,5
tirees,6,5
tirent,6,5
tirer,5,5
tires,5,5
tireur,6,5
tiroir,6,5
tiroirs,7,6
tirs,4,5
tisonner,8,6
tisse,5,5
tisser,6,5
tissu,5,5
tissus,6,5
titan,5,5
titiller,8,6
titre,5,5
titres,6,5
Titus,5,5
Todor,5,5
Todorov,7,6
Togo,4,5
toi,3,5
toile,5,5
toiles,6,5
toilette,8,6
toi-meme,8,6
toison,6,5
toit,4,5
toits,5,5
toiture,7,6
Tokyo,5,5
Tokyo,5,5
Tolbiac,7,6
tole,4,5
tolerant,8,6
tolerer,7,6
tolle,5,5
tom,3,5
tomate,6,5
tomates,7,6
tombait,7,6
tombant,7,6
tombe,5,5
tombe,5,5
tombeau,7,6
tombee,6,5
tombees,7,6
tombent,7,6
tomber,6,5
tombes,6,5
tombes,6,5
tombola,7,6
tome,4,5
ton,3,5
tonalite,8,6
tondre,6,5
tonifier,8,6
tonique,7,6
tonnage,7,6
tonne,5,5
tonneau,7,6
tonner,6,5
tonnerre,8,6
tonnes,6,5
tons,4,5
tonsurer,8,6
tonus,5,5
Tony,4,5
top,3,5
toque,5,5
torche,6,5
torcher,7,6
torchon,7,6
tordre,6,5
toreador,8,6
torgnole,8,6
tornade,7,6
Toronto,7,6
torrent,7,6
torride,7,6
torse,5,5
tort,4,5
tortue,6,5
tortueux,8,6
torture,7,6
torture,7,6
torturer,8,6
tortures,8,6
tortures,8,6
tot,3,5
total,5,5
totale,6,5
totalite,8,6
toubib,6,5
Toubon,6,5
touchait,8,6
touchant,8,6
touche,6,5
touche,6,5
touchee,7,6
touchees,8,6
touchent,8,6
toucher,7,6
touches,7,6
touches,7,6
touer,5,5
touffe,6,5
touffeur,8,6
touffu,6,5
toujours,8,6
Toulon,6,5
Toulouse,8,6
toupet,6,5
tour,4,5
tourbe,6,5
tourelle,8,6
tourisme,8,6
touriste,8,6
tourment,8,6
tournage,8,6
tournait,8,6
tournant,8,6
tourne,6,5
tourne,6,5
tournee,7,6
tournees,8,6
tournent,8,6
tourner,7,6
tournes,7,6
tournoi,7,6
tournois,8,6
tournure,8,6
tours,5,5
tous,4,5
tousser,7,6
tout,4,5
toutes,6,5
toux,4,5
toxique,7,6
toxiques,8,6
Toyota,6,5
tracas,6,5
trace,5,5
trace,5,5
tracee,6,5
tracer,6,5
traces,6,5
tract,5,5
tracts,6,5
traduira,8,6
traduire,8,6
traduit,7,6
traduite,8,6
traduits,8,6
trafic,6,5
trafics,7,6
tragedie,8,6
tragique,8,6
trahi,5,5
trahir,6,5
trahison,8,6
train,5,5
traine,6,5
trainee,7,6
trainent,8,6
trainer,7,6
trains,6,5
traire,6,5
trait,5,5
traitait,8,6
traitant,8,6
traite,6,5
traite,6,5
traitee,7,6
traitees,8,6
traitent,8,6
traiter,7,6
traites,7,6
traitre,7,6
traitres,8,6
traits,6,5
trajet,6,5
tram,4,5
trame,5,5
tramer,6,5
tramway,7,6
tranche,7,6
tranche,7,6
tranchee,8,6
trancher,8,6
tranches,8,6
tranchet,8,6
transi,6,5
transir,7,6
transit,7,6
transmis,8,6
trappe,6,5
traque,6,5
travail,7,6
travaux,7,6
travers,7,6
traverse,8,6
traverse,8,6
traviole,8,6
trefle,6,5
trefonds,8,6
treille,7,6
treize,6,5
trek,4,5
trekking,8,6
trembler,8,6
tremie,6,5
trempe,6,5
trempe,6,5
tremper,7,6
tremplin,8,6
trente,6,5
trepasse,8,6
trepider,8,6
tres,4,5
tresor,6,5
tresors,7,6
tresser,7,6
treteau,7,6
treve,5,5
tri,3,5
triangle,8,6
tribu,5,5
tribunal,8,6
tribune,7,6
tribunes,8,6
tribus,6,5
tricher,7,6
tricot,6,5
tricoter,8,6
trictrac,8,6
trier,5,5
trimer,6,5
tringle,7,6
trinite,7,6
trinquer,8,6
trio,4,5
triomphe,8,6
tripes,6,5
triple,6,5
triple,6,5
Tripoli,7,6
tripoter,8,6
Tristan,7,6
triste,6,5
tristes,7,6
trivial,7,6
troc,4,5
trochet,7,6
trochile,8,6
trois,5,5
trolley,7,6
trombe,6,5
trompe,6,5
trompe,6,5
tromper,7,6
trompes,7,6
trompeur,8,6
tronc,5,5
tronche,7,6
troncs,6,5
trone,5,5
trop,4,5
tropical,8,6
tropique,8,6
troquer,7,6
troquet,7,6
trottoir,8,6
trou,4,5
trouble,7,6
trouble,7,6
troubler,8,6
troubles,8,6
trouille,8,6
troupe,6,5
troupes,7,6
troupier,8,6
trous,5,5
trouva,6,5
trouvait,8,6
trouvant,8,6
trouve,6,5
trouve,6,5
trouvee,7,6
trouvent,8,6
trouver,7,6
trouvera,8,6
trouves,7,6
trouvons,8,6
Troyes,6,5
truand,6,5
truands,7,6
truc,4,5
trucider,8,6
truque,6,5
truquer,7,6
trust,5,5
tsar,4,5
tsariste,8,6
tsigane,7,6
tu,2,5
tuant,5,5
tube,4,5
tubes,5,5
tue,3,5
tue,3,5
tuee,4,5
tuees,5,5
tuent,5,5
tuer,4,5
tuerie,6,5
tues,4,5
tueur,5,5
tueurs,6,5
tuile,5,5
tulipe,6,5
tumeur,6,5
tumulte,7,6
tumulus,7,6
Tunis,5,5
Tunisie,7,6
tunisien,8,6
tunnel,6,5
tunnels,7,6
turbo,5,5
turc,4,5
Turin,5,5
turnover,8,6
turque,6,5
Turquie,7,6
tutelle,7,6
tutu,4,5
tuyau,5,5
tuyauter,8,6
tympan,6,5
type,4,5
types,5,5
typhon,6,5
typique,7,6
typo,4,5
tyran,5,5
tyrannie,8,6
U.S.A.,6,5
ukase,5,5
Ukraine,7,6
Ulbricht,8,6
ulcerant,8,6
ulcere,6,5
ulcerer,7,6
ultime,6,5
ultimes,7,6
ultimo,6,5
ultra,5,5
Ultra,5,5
un,2,5
unanime,7,6
unanimes,8,6
une,3,5
UNEDIC,6,5
unes,4,5
UNESCO,6,5
uni,3,5
unie,4,5
unieme,6,5
unies,5,5
unifie,6,5
unifiee,7,6
unifier,7,6
uniforme,8,6
union,5,5
unions,6,5
unique,6,5
uniques,7,6
unir,4,5
unis,4,5
unit,4,5
unitaire,8,6
unite,5,5
unites,6,5
univers,7,6
urbain,6,5
urbaine,7,6
urbaines,8,6
urbains,7,6
urgence,7,6
urgences,8,6
urgent,6,5
urgente,7,6
urgents,7,6
urine,5,5
uriner,6,5
urnes,5,5
URSS,4,5
us,2,5
usa,3,5
usage,5,5
usager,6,5
usagers,7,6
usages,6,5
use,3,5
use,3,5
user,4,5
usinage,7,6
usine,5,5
usiner,6,5
usines,6,5
usuel,5,5
usure,5,5
usurier,7,6
usurper,7,6
Uta,3,5
uterus,6,5
utile,5,5
utiles,6,5
utilise,7,6
utilise,7,6
utilisee,8,6
utiliser,8,6
utilises,8,6
utilite,7,6
utopie,6,5
utopique,8,6
va,2,5
vacances,8,6
vacant,6,5
vacarme,7,6
vaccin,6,5
vaccins,7,6
vachard,7,6
vache,5,5
vaches,6,5
vaciller,8,6
Vaclav,6,5
vacuite,7,6
vacuum,6,5
Vadim,5,5
vagabond,8,6
vague,5,5
vagues,6,5
vaillant,8,6
vaille,6,5
vain,4,5
vaincre,7,6
vaincu,6,5
vaines,6,5
vais,4,5
vaisseau,8,6
val,3,5
valable,7,6
valait,6,5
valence,7,6
valent,6,5
Valentia,8,6
valentin,8,6
Valerie,7,6
Valery,6,5
valet,5,5
valeur,6,5
valeurs,7,6
valide,6,5
validite,8,6
valise,6,5
vallee,6,5
vallees,7,6
Vallet,6,5
Valmy,5,5
valoir,6,5
valse,5,5
valu,4,5
value,5,5
values,6,5
valvule,7,6
vamp,4,5
van,3,5
vandale,7,6
vanite,6,5
vaniteux,8,6
vanne,5,5
vanner,6,5
vans,4,5
vantail,7,6
vantard,7,6
vantarde,8,6
vantaux,7,6
vanter,6,5
vapeur,6,5
Var,3,5
variable,8,6
variante,8,6
varie,5,5
varie,5,5
variees,7,6
varient,7,6
varier,6,5
varies,6,5
variete,7,6
varietes,8,6
Varna,5,5
Varsovie,8,6
vas,3,5
vase,4,5
vaseux,6,5
vasque,6,5
vaste,5,5
vastes,6,5
Vatanen,7,6
Vatican,7,6
vaudra,6,5
vaudrait,8,6
vaurien,7,6
vaut,4,5
vautour,7,6
veau,4,5
vecteur,7,6
vecu,4,5
vecue,5,5
vecues,6,5
vedette,7,6
vedettes,8,6
vegetal,7,6
vegeter,7,6
vehicule,8,6
Veil,4,5
veille,6,5
veillee,7,6
veillent,8,6
veiller,7,6
veinard,7,6
veine,5,5
velo,4,5
velocite,8,6
velours,7,6
venaient,8,6
venait,6,5
venant,6,5
vend,4,5
vendange,8,6
vendant,7,6
Vendee,6,5
vendent,7,6
vendetta,8,6
vendeur,7,6
vendeurs,8,6
Vendome,7,6
vendre,6,5
vendredi,8,6
vendu,5,5
vendue,6,5
vendues,7,6
vendus,6,5
veneneux,8,6
venere,6,5
venerer,7,6
venez,5,5
venger,6,5
venimeux,8,6
venin,5,5
venir,5,5
Venise,6,5
venons,6,5
vent,4,5
vente,5,5
venter,6,5
ventes,6,5
ventre,6,5
ventrues,8,6
vents,5,5
venture,7,6
venu,4,5
venue,5,5
venues,6,5
venus,5,5
venus,5,5
ver,3,5
veranda,7,6
verbal,6,5
verbale,7,6
verbaux,7,6
verbe,5,5
verbeux,7,6
verdict,7,6
verdier,7,6
Verdun,6,5
verdure,7,6
vereux,6,5
verge,5,5
verglace,8,6
verglas,7,6
verifier,8,6
verite,6,5
verites,7,6
vermeil,7,6
verne,5,5
vernes,6,5
verni,5,5
vernir,6,5
vernis,6,5
verole,6,5
verra,5,5
verrait,7,6
verre,5,5
verront,7,6
verrou,6,5
vers,4,5
versant,7,6
verse,5,5
verse,5,5
versee,6,5
versees,7,6
verser,6,5
verses,6,5
versets,7,6
version,7,6
versions,8,6
verso,5,5
vert,4,5
verte,5,5
vertebre,8,6
vertebre,8,6
vertes,6,5
vertical,8,6
vertige,7,6
verts,5,5
vertu,5,5
vertus,6,5
verve,5,5
vesicule,8,6
vessie,6,5
veste,5,5
vestes,6,5
vestige,7,6
vestiges,8,6
veston,6,5
vetement,8,6
veteran,7,6
veterans,8,6
vetille,7,6
vetiller,8,6
vetir,5,5
veto,4,5
vetu,4,5
vetus,5,5
veuf,4,5
veuille,7,6
veule,5,5
veulent,7,6
veut,4,5
veuve,5,5
veux,4,5
vexant,6,5
vexation,8,6
vexer,5,5
via,3,5
viande,6,5
vibrer,6,5
vicaire,7,6
vice,4,5
vichy,5,5
vicier,6,5
vicieux,7,6
victime,7,6
victimes,8,6
victoire,8,6
Victor,6,5
victoria,8,6
vide,4,5
vide,4,5
video,5,5
vider,5,5
vides,5,5
vie,3,5
vieil,5,5
vieille,7,6
vieilles,8,6
vieilli,7,6
vieillir,8,6
vieillis,8,6
viendra,7,6
vienne,6,5
Vienne,6,5
viennent,8,6
viens,5,5
vient,5,5
vierge,6,5
Vierge,6,5
vierges,7,6
vies,4,5
Vietnam,7,6
vieux,5,5
vif,3,5
vifs,4,5
vigilant,8,6
vigile,6,5
vigne,5,5
vigneron,8,6
vignoble,8,6
vigueur,7,6
Viktor,6,5
vil,3,5
"vil prix",8,6
vilain,6,5
vilaine,7,6
vilenie,7,6
villa,5,5
village,7,6
villages,8,6
ville,5,5
villes,6,5
villette,8,6
Vilnius,7,6
vin,3,5
vinaigre,8,6
Vincent,7,6
vindicte,8,6
vingt,5,5
vins,4,5
vint,4,5
viol,4,5
violence,8,6
violent,7,6
violente,8,6
violents,8,6
violer,6,5
violet,6,5
violon,6,5
violons,7,6
vipere,6,5
virage,6,5
virement,8,6
virent,6,5
virer,5,5
Virgin,6,5
virginal,8,6
Virginia,8,6
virginie,8,6
virgule,7,6
viril,5,5
virilite,8,6
virtuose,8,6
virulent,8,6
virus,5,5
vis,3,5
visa,4,5
visage,6,5
visages,7,6
visait,6,5
visant,6,5
visas,5,5
vise,4,5
vise,4,5
visee,5,5
visees,6,5
visent,6,5
viser,5,5
visible,7,6
visibles,8,6
vision,6,5
visions,7,6
visite,6,5
visite,6,5
visiter,7,6
visites,7,6
visiteur,8,6
visqueux,8,6
visser,6,5
visuel,6,5
vit,3,5
vital,5,5
vitalite,8,6
vite,4,5
vitesse,7,6
vitesses,8,6
Vitez,5,5
vitre,5,5
vitres,6,5
vitrine,7,6
vitrines,8,6
vitro,5,5
vivace,6,5
vivacite,8,6
vivaient,8,6
vivait,6,5
vivant,6,5
vivante,7,6
vivantes,8,6
vivants,7,6
vive,4,5
vivement,8,6
vivent,6,5
vives,5,5
Vivien,6,5
vivier,6,5
vivons,6,5
vivra,5,5
vivre,5,5
vivres,6,5
Vladimir,8,6
vlan,4,5
vocable,7,6
vocation,8,6
vodka,5,5
voeu,4,5
voeux,5,5
Vogel,5,5
vogue,5,5
voguer,6,5
voici,5,5
voie,4,5
voient,6,5
voies,5,5
voile,5,5
voiler,6,5
voiles,6,5
voilier,7,6
voir,4,5
voire,5,5
voirie,6,5
vois,4,5
voisin,6,5
voisine,7,6
voisines,8,6
voisins,7,6
voit,4,5
voiture,7,6
voiturer,8,6
voitures,8,6
voix,4,5
vol,3,5
volage,6,5
volaille,8,6
volant,6,5
volcan,6,5
vole,4,5
vole,4,5
volee,5,5
volees,6,5
voler,5,5
volet,5,5
voleter,7,6
volets,6,5
voleur,6,5
voleurs,7,6
Volga,5,5
volige,6,5
volitif,7,6
volonte,7,6
volontes,8,6
vols,4,5
voltage,7,6
voltaire,8,6
volubile,8,6
volume,6,5
volumes,7,6
volupte,7,6
volute,6,5
Volvo,5,5
vomir,5,5
vont,4,5
vos,3,5
Vosges,6,5
votant,6,5
votante,7,6
votants,7,6
vote,4,5
vote,4,5
votee,5,5
voter,5,5
votes,5,5
votre,5,5
votre,5,5
votres,6,5
voudra,6,5
voudrais,8,6
voudrait,8,6
voue,4,5
vouee,5,5
vouer,5,5
voues,5,5
voulais,7,6
voulait,7,6
voulant,7,6
voulez,6,5
vouloir,7,6
voulons,7,6
voulu,5,5
voulue,6,5
voulut,6,5
vous,4,5
voute,5,5
voyage,6,5
voyager,7,6
voyages,7,6
voyageur,8,6
voyaient,8,6
voyais,6,5
voyait,6,5
voyant,6,5
voyelle,7,6
voyez,5,5
voyons,6,5
voyou,5,5
Vraca,5,5
vrai,4,5
vraie,5,5
vraies,6,5
vraiment,8,6
vrais,5,5
vu,2,5
vue,3,5
vues,4,5
vulgaire,8,6
vulgo,5,5
vulpin,6,5
vus,3,5
Wagner,6,5
wagon,5,5
wagons,6,5
Wales,5,5
Walesa,6,5
wallon,6,5
Walt,4,5
walter,6,5
warning,7,6
warrants,8,6
wayang,6,5
Wayne,5,5
Welles,6,5
Wells,5,5
welter,6,5
Werner,6,5
West,4,5
western,7,6
White,5,5
wigwam,6,5
wilfried,8,6
william,7,6
williams,8,6
willy,5,5
Wilson,6,5
Wim,3,5
Windhoek,8,6
Wolf,4,5
wolfgang,8,6
Word,4,5
world,5,5
Worms,5,5
Wyoming,7,6
xavier,6,5
Xenakis,7,6
yacht,5,5
yack,4,5
yak,3,5
Yalta,5,5
Yamaha,6,5
yang,4,5
yannick,7,6
yard,4,5
Yasser,6,5
Yemen,5,5
yen,3,5
yens,4,5
yeux,4,5
yiddish,7,6
yoga,4,5
York,4,5
Young,5,5
Yukon,5,5
Yvelines,8,6
yves,4,5
yvette,6,5
yvon,4,5
Zagreb,6,5
zaire,5,5
zairois,7,6
Zambeze,7,6
zebre,5,5
Zelande,7,6
zele,4,5
zele,4,5
zenith,6,5
zero,4,5
Zetland,7,6
zezayer,7,6
zigzag,6,5
Zimbabwe,8,6
zinc,4,5
zingueur,8,6
zip,3,5
zlotys,6,5
zombie,6,5
zone,4,5
zones,5,5
zoologie,8,6
zozoter,7,6
Zurich,6,5
zygote,6,5
